"level","title","type","description","source_id","community","degree","human_readable_id","id","size","graph_embedding","entity_type","top_level_node_id","x","y"
2,"19","NĂM PHÁT HÀNH","19 là năm phát hành của sản phẩm chứng khoán","38dd0921ac731174a59ec6e94eeab28b","",0,147,"7ce637e4f35b42e3a9f8272cab69cd22",0,"","","7ce637e4f35b42e3a9f8272cab69cd22",0,0
2,"01","CHỨNG QUYỀN","01 là chứng quyền đầu tiên của mã HPG trong năm 2019","38dd0921ac731174a59ec6e94eeab28b","",0,148,"4d999d7744b04a998475f8f8531589f0",0,"","","4d999d7744b04a998475f8f8531589f0",0,0
2,"CHỨNG QUYỀN CÓ BẢO ĐẢM","SẢN PHẨM CHỨNG KHOÁN","Chứng quyền có bảo đảm là một sản phẩm chứng khoán","38dd0921ac731174a59ec6e94eeab28b","",1,149,"9a6f414210e14841a5b0e661aedc898d",1,"","","9a6f414210e14841a5b0e661aedc898d",0,0
2,"HỢP ĐỒNG QUYỀN CHỌN","SẢN PHẨM CHỨNG KHOÁN","Hợp đồng quyền chọn là một sản phẩm chứng khoán","38dd0921ac731174a59ec6e94eeab28b","",1,150,"db541b7260974db8bac94e953009f60e",1,"","","db541b7260974db8bac94e953009f60e",0,0
2,"TỔ CHỨC TÀI CHÍNH","TỔ CHỨC","Tổ chức tài chính là một tổ chức liên quan đến sản phẩm chứng khoán","38dd0921ac731174a59ec6e94eeab28b","",1,151,"f2ff8044718648e18acef16dd9a65436",1,"","","f2ff8044718648e18acef16dd9a65436",0,0
2,"THỊ TRƯỜNG GIAO DỊCH","THỊ TRƯỜNG","Thị trường giao dịch là một thị trường liên quan đến sản phẩm chứng khoán","38dd0921ac731174a59ec6e94eeab28b","",1,152,"00d785e7d76b47ec81b508e768d40584",1,"","","00d785e7d76b47ec81b508e768d40584",0,0
2,"THỊ TRƯỜNG PHÁI SINH & MỞ TÀI KHOẢN MỚI GIAO DỊCH TƯƠNG LAI","THỊ TRƯỜNG","Thị trường phái sinh & mở tài khoản mới giao dịch tương lai là một thị trường liên quan đến sản phẩm chứng khoán","38dd0921ac731174a59ec6e94eeab28b","",1,153,"87915637da3e474c9349bd0ae604bd95",1,"","","87915637da3e474c9349bd0ae604bd95",0,0
2,"THỊ TRƯỜNG CƠ SỞ & DÙNG TÀI KHOẢN CHỨNG KHOÁN HIỆN TẠI ĐỂ GIAO DỊCH","THỊ TRƯỜNG","Thị trường cơ sở & dùng tài khoản chứng khoán hiện tại để giao dịch là một thị trường liên quan đến sản phẩm chứng khoán","38dd0921ac731174a59ec6e94eeab28b","",1,154,"8f1eba29f39e411188200bf0d14628ec",1,"","","8f1eba29f39e411188200bf0d14628ec",0,0
2,"THỊ TRƯỜNG CHỨNG KHOÁN PHÁI SINH","THỊ TRƯỜNG","Thị trường chứng khoán phái sinh là một thị trường liên quan đến sản phẩm chứng khoán","38dd0921ac731174a59ec6e94eeab28b","",1,155,"7282c73622b8408e97289d959faff483",1,"","","7282c73622b8408e97289d959faff483",0,0
2,"SỞ GDCK","TỔ CHỨC","Sở GDCK là một tổ chức liên quan đến sản phẩm chứng khoán","38dd0921ac731174a59ec6e94eeab28b","",1,156,"3deb220d31f74103aa44870a36a63220",1,"","","3deb220d31f74103aa44870a36a63220",0,0
2,"THỊ TRƯỜNG PHÁI SINH","THỊ TRƯỜNG","Thị trường phái sinh là một loại thị trường tài chính mà các hợp đồng tương lai được giao dịch","d7bbdfbd03e739c6c52bd3c9096bbcd2","",1,157,"af7a1584dd15492cb9a4940e285f57fc",1,"","","af7a1584dd15492cb9a4940e285f57fc",0,0
2,"TÀI KHOẢN MỚI","TÀI KHOẢN","Tài khoản mới được mở để giao dịch tương lai trên thị trường phái sinh","d7bbdfbd03e739c6c52bd3c9096bbcd2","",0,158,"6e8d9029ce4e4ea182367173ab2c7bbf",0,"","","6e8d9029ce4e4ea182367173ab2c7bbf",0,0
2,"THỊ TRƯỜNG CƠ SỞ","THỊ TRƯỜNG","Thị trường cơ sở là thị trường mà người dùng tài khoản chứng khoán hiện tại để giao dịch","d7bbdfbd03e739c6c52bd3c9096bbcd2","",1,159,"cbf232211e7d4eb6abdbe182f71c2cf0",1,"","","cbf232211e7d4eb6abdbe182f71c2cf0",0,0
2,"ĐIỀU KHOẢN SẢN PHẨM","QUY ĐỊNH","Điều khoản sản phẩm được ban hành để chuẩn hóa những điều khoản liên quan","d7bbdfbd03e739c6c52bd3c9096bbcd2","",1,160,"bb0cff774a4440b289cc6f3b929fe13c",1,"","","bb0cff774a4440b289cc6f3b929fe13c",0,0
2,"KHỐI LƯỢNG NIÊM YẾT","SỐ LƯỢNG","Khối lượng niêm yết là số lượng hợp đồng giao dịch phụ thuộc vào cung cầu trên thị trường","d7bbdfbd03e739c6c52bd3c9096bbcd2","",1,161,"ce55841ebfdd47008bab8c258f10372e",1,"","","ce55841ebfdd47008bab8c258f10372e",0,0
2,"BÁN KHÓNG","HÀNH VI GIAO DỊCH","BÁN KHÓNG refers to the act of opening a short position in futures contracts without owning the underlying securities. This practice involves selling futures contracts without holding the corresponding securities in the portfolio.","""10955923af33dd58454b796b2da93d07,d7bbdfbd03e739c6c52bd3c9096bbcd2""","85",3,162,"6090e736374d45fd84f0e4610a314f8f",3,"","","6090e736374d45fd84f0e4610a314f8f",0,0
2,"SỐ LƯỢNG","ĐƠN VỊ","Số lượng khi phát hành được quy định trong thời gian cụ thể","10955923af33dd58454b796b2da93d07","",1,163,"0e8d921ccd8d4a8594b65b7fd19f7120",1,"","","0e8d921ccd8d4a8594b65b7fd19f7120",0,0
2,"HỢP ĐỒNG GIAO DỊCH","CÔNG CỤ TÀI CHÍNH","Hợp đồng giao dịch phụ thuộc vào cung cầu","10955923af33dd58454b796b2da93d07","",1,164,"59c726a8792d443e84ab052cb7942b4a",1,"","","59c726a8792d443e84ab052cb7942b4a",0,0
2,"DỊCH VỤ ĐIỆN TỬ","DỊCH VỤ","Dịch vụ điện tử là dịch vụ được cung cấp thông qua môi trường điện tử","10955923af33dd58454b796b2da93d07","91",1,165,"4f2c665decf242b0bfcaf7350b0e02ed",1,"","","4f2c665decf242b0bfcaf7350b0e02ed",0,0
2,"MBS MOBILE","ỨNG DỤNG DI ĐỘNG","MBS Mobile is a mobile trading application that allows users to open accounts and select service packages from MBS Online. It is an app that investors can use to open accounts at MBS and access their accounts.","""0e6d1961c112676304a1c82938f647f0,10955923af33dd58454b796b2da93d07,2a4dfba4750588906f2098f45d6ef795""","91",3,166,"66cdf168f36d4a57a505028c97dc06e0",3,"","","66cdf168f36d4a57a505028c97dc06e0",0,0
2,"IOS","HỆ ĐIỀU HÀNH","iOS là hệ điều hành được sử dụng trên các thiết bị di động của Apple","26aeb6f00d5522b71f5210e7e66a2cb7","",0,167,"38f51478f41f48db9bee570859b6f43e",0,"","","38f51478f41f48db9bee570859b6f43e",0,0
2,"ANDROID","HỆ ĐIỀU HÀNH","Android là hệ điều hành phổ biến được sử dụng trên các thiết bị di động của nhiều hãng sản xuất","26aeb6f00d5522b71f5210e7e66a2cb7","",0,168,"896d2a51e8de47de85ba8ced108c3d53",0,"","","896d2a51e8de47de85ba8ced108c3d53",0,0
2,"ỨNG DỤNG","PHẦN MỀM","""ỨNG DỤNG là phần mềm được thiết kế để chạy trên các thiết bị di động hoặc máy tính, giúp khách hàng có thể giao dịch mọi lúc, mọi nơi.""","""016f43c5ba92b8259d4a288f96a46817,26aeb6f00d5522b71f5210e7e66a2cb7""","90",1,169,"14555b518e954637b83aa762dc03164e",1,"","","14555b518e954637b83aa762dc03164e",0,0
2,"THÔNG TIN THỊ TRƯỜNG","THÔNG TIN","Thông tin thị trường là các dữ liệu liên quan đến tình hình thị trường tài chính","26aeb6f00d5522b71f5210e7e66a2cb7","90",1,170,"b1f6164116d44fe8b8f135d7f65b9e58",1,"","","b1f6164116d44fe8b8f135d7f65b9e58",0,0
2,"CHUYỂN TIỀN","HOẠT ĐỘNG TÀI CHÍNH","""Chuyển tiền là hoạt động chuyển số tiền từ một tài khoản sang tài khoản khác, bao gồm chuyển tiền nội bộ giữa các tài khoản trong MBS và chuyển tiền trực tuyến sang tài khoản ngân hàng MB hoặc ngân hàng khác""","94f5ee6f7ea75fa6da839400ada6c9ec","",1,171,"c8b2408617804483b620e1a6691ac90d",1,"","","c8b2408617804483b620e1a6691ac90d",0,0
2,"ỨNG TRƯỚC TIỀN BÁN CHỨNG KHOÁN","HOẠT ĐỘNG TÀI CHÍNH","Ứng trước tiền bán chứng khoán là hoạt động vay tiền trước khi bán chứng khoán","94f5ee6f7ea75fa6da839400ada6c9ec","",1,172,"a5e0d1644eb547ba9a5c3211aac4631a",1,"","","a5e0d1644eb547ba9a5c3211aac4631a",0,0
2,"""SAO KÊ TIỀN, CHỨNG KHOÁN""","HOẠT ĐỘNG TÀI CHÍNH","""Sao kê tiền, chứng khoán là hoạt động kiểm tra và xác nhận thông tin về số dư tiền và chứng khoán""","94f5ee6f7ea75fa6da839400ada6c9ec","",1,173,"5a28b94bc63b44edb30c54748fd14f15",1,"","","5a28b94bc63b44edb30c54748fd14f15",0,0
2,"QUẢN LÝ DANH MỤC ĐẦU TƯ TÀI KHOẢN","HOẠT ĐỘNG TÀI CHÍNH","Quản lý danh mục đầu tư tài khoản là hoạt động quản lý và điều chỉnh danh sách các khoản đầu tư trong tài khoản","94f5ee6f7ea75fa6da839400ada6c9ec","",1,174,"f97011b2a99d44648e18d517e1eae15c",1,"","","f97011b2a99d44648e18d517e1eae15c",0,0
2,"THEO DÕI THÔNG TIN SỐ DƯ","HOẠT ĐỘNG TÀI CHÍNH","Theo dõi thông tin số dư là hoạt động theo dõi và kiểm tra thông tin về số dư tài khoản","94f5ee6f7ea75fa6da839400ada6c9ec","",1,175,"35489ca6a63b47d6a8913cf333818bc1",1,"","","35489ca6a63b47d6a8913cf333818bc1",0,0
2,"QUÝ KHÁCH HÀNG","NGƯỜI DÙNG","""QUÝ KHÁCH HÀNG là người mở tài khoản giao dịch chứng khoán tại MBS, là người cá nhân có quốc tịch Việt, nhận thông tin và hướng dẫn từ MBS, sử dụng dịch vụ Plus24 và giao dịch trực tuyến S24, cũng như hệ thống giao dịch trực tuyến.""","""60ebabe690f6d6bd2408ac12e84701ab,72ef77d14fd5f7379a4d83d84a21217c,94f5ee6f7ea75fa6da839400ada6c9ec,9706700c164888cada6cc7690b0558e3,c9391913bcbf6c8ce05f702658ff0f0f,d6fed9f836099d34eeb33a689ef5905b""","",7,176,"5d3344f45e654d2c808481672f2f08dd",7,"","","5d3344f45e654d2c808481672f2f08dd",0,0
2,"TÍNH NĂNG","ĐẶC ĐIỂM","""Tính năng và ưu điểm của S24 bao gồm tốc độ xử lý nhanh, dữ liệu thị trường, bộ lọc cổ phiếu, tích hợp cơ sở & phái sinh, tùy chỉnh thiết kế màn hình, phím tắt hỗ trợ giao dịch, xác thực SMS OTP/ Smart OTP, QR Code""","d6fed9f836099d34eeb33a689ef5905b","",0,177,"6fb57f83baec45c9b30490ee991f433f",0,"","","6fb57f83baec45c9b30490ee991f433f",0,0
2,"THIẾT KẾ MÀN HÌNH","THIẾT KẾ","Tùy chỉnh thiết kế màn hình theo mong muốn","9c29a6ca388e1ef7ee4a4bd25695cb71","",1,178,"68762e6f0d1c41cd857c6b964a8e76c3",1,"","","68762e6f0d1c41cd857c6b964a8e76c3",0,0
2,"PHÍM TẮT","CÔNG CỤ HỖ TRỢ","""Phím tắt hỗ trợ giao dịch nhanh, tùy ý thiết lập""","9c29a6ca388e1ef7ee4a4bd25695cb71","",1,179,"70634e10a5e845aa8c6a32fe7e8eb2b2",1,"","","70634e10a5e845aa8c6a32fe7e8eb2b2",0,0
2,"SMS OTP/ SMART OTP","CÔNG CỤ XÁC THỰC","""Xác thực SMS OTP/ Smart OTP, QR Code""","9c29a6ca388e1ef7ee4a4bd25695cb71","",1,180,"04085f7cf46544b79597fc49286ff84d",1,"","","04085f7cf46544b79597fc49286ff84d",0,0
2,"CÔNG CỤ HỖ TRỢ GIAO DỊCH","CÔNG CỤ HỖ TRỢ","""Tùy ý cài đặt, thiết lập các công cụ hỗ trợ giao dịch như phím tắt, cảnh báo giá, cảnh báo chỉ số""","9c29a6ca388e1ef7ee4a4bd25695cb71","",3,181,"d203efdbfb2f4b2a899abfb31cf72e82",3,"","","d203efdbfb2f4b2a899abfb31cf72e82",0,0
2,"PLUS24","BẢNG GIÁ GIAO DỊCH","""PLUS24 is a trading platform that supports customers with all necessary information for stock trading. It is a securities trading system providing useful information and assistance to investors. PLUS24 is an application that offers online trading data for stocks, futures contracts, and various market indicators in Vietnam. It is used with technical analysis software such as Amibroker and Metastock.""","""3405d57ce2cb8930da5dfb2d59f15ce1,40aecf550b64085ed8aa08f800e16a30,9706700c164888cada6cc7690b0558e3,9c29a6ca388e1ef7ee4a4bd25695cb71""","",6,182,"6731a665561840c2898ce8c9788e4c88",6,"","","6731a665561840c2898ce8c9788e4c88",0,0
2,"DỮ LIỆU PHÁI SINH","DỮ LIỆU","Dữ liệu Phái sinh specializes in providing advanced information on derivative contracts such as options and futures. They offer comprehensive data to help clients make informed decisions and understand the various options available in the stock market investments.","""3405d57ce2cb8930da5dfb2d59f15ce1,9706700c164888cada6cc7690b0558e3""","",2,183,"4026806fa92f4e849a59a7f5c9a45c79",2,"","","4026806fa92f4e849a59a7f5c9a45c79",0,0
2,"BỘ LỌC CỔ PHIẾU","CÔNG CỤ ĐẦU TƯ","""Bộ lọc cổ phiếu mạnh mẽ, đa dạng chỉ tiêu giúp nhà đầu tư lựa chọn cổ phiếu phù hợp với chiến lược đầu tư của mình""","3405d57ce2cb8930da5dfb2d59f15ce1","",1,184,"68e0c60d2e8845d89d9d0ad397833648",1,"","","68e0c60d2e8845d89d9d0ad397833648",0,0
2,"BẢNG GIÁ","CÔNG CỤ GIAO DỊCH","Bảng giá giao dịch là công cụ hiển thị thông tin về giá cả và khối lượng giao dịch của các cổ phiếu trên thị trường","3405d57ce2cb8930da5dfb2d59f15ce1","",1,185,"101572f552b54e529fe7765c05168981",1,"","","101572f552b54e529fe7765c05168981",0,0
2,"HỆ THỐNG PLUS24","HỆ THỐNG","Hệ thống Plus24 là một hệ thống cung cấp các tính năng cho việc mở tài khoản giao dịch chứng khoán","c9391913bcbf6c8ce05f702658ff0f0f","",2,186,"60c58026b2764b40adffca6eaa31d6d9",2,"","","60c58026b2764b40adffca6eaa31d6d9",0,0
2,"DỮ LIỆU THỜI GIAN THỰC","DỮ LIỆU","Dữ liệu thời gian thực là dữ liệu giao dịch được cung cấp trong thời gian thực","c9391913bcbf6c8ce05f702658ff0f0f","89",1,187,"ad1595a78935472999444c9330e7730e",1,"","","ad1595a78935472999444c9330e7730e",0,0
2,"QUYẾT ĐỊNH ĐẦU TƯ","HÀNH ĐỘNG","""Ra các quyết định đầu tư đúng lúc, kịp thời và hiệu quả""","40aecf550b64085ed8aa08f800e16a30","",1,188,"735d19aea0744b2295556841c5c4c3fd",1,"","","735d19aea0744b2295556841c5c4c3fd",0,0
2,"DATA24","ỨNG DỤNG","""DATA24 is an online trading data application for stock, futures, and market index data in Vietnam, used for technical analysis software such as Amibroker and Metastock. The product is currently in the experimental deployment phase.""","""01a44471658f608d573d20b284b08638,40aecf550b64085ed8aa08f800e16a30""","",4,189,"c725babdb14a485582f8fbdf95429030",4,"","","c725babdb14a485582f8fbdf95429030",0,0
2,"D","DỮ LIỆU","D - Day trade: Dữ liệu liên tục cập nhật trong ngày (Intraday)","40aecf550b64085ed8aa08f800e16a30","",1,190,"a0047221896d418d849847d422fa4bb8",1,"","","a0047221896d418d849847d422fa4bb8",0,0
2,"A","DỮ LIỆU","""A - Available: Miễn phí sử dụng sản phẩmA - Accurate: Dữ liệu chính xác, đầy đủ gồm chỉ số phái sinh và cổ phiếu cơ sở""","40aecf550b64085ed8aa08f800e16a30","",1,191,"98fc2ee593184c5a839454db4eec7013",1,"","DỮ LIỆU","98fc2ee593184c5a839454db4eec7013",0,0
2,"T","DỮ LIỆU","T - Training: Đào tạo chiến lược áp dụng từ các chuyên gia phân tích của MBS","40aecf550b64085ed8aa08f800e16a30","",1,192,"80020a1da63042459e00266b2a605452",1,"","","80020a1da63042459e00266b2a605452",0,0
2,"DỮ LIỆU","THÔNG TIN","""Dữ liệu là thông tin được thu thập và xử lý trong quá trình cung cấp dịch vụ hoặc sản phẩm, bao gồm số liệu chính xác, đầy đủ gồm chỉ số phái sinh và cổ phiếu cơ sở. Dữ liệu được lưu trữ và xử lý bởi MBS, và là thông tin được thu thập và lưu trữ trong hệ thống.""","""0318240c7b8fd392bf7ac9b77955c1bf,0f8aa8ebfb90aaa521f8729d6eebd88a,2bef9f2520b250df2955e1148e863a15,5a23cb91ee6aebebc216620b08be0d41,e9920413a3f5993720991dcdf41c4f86""","",4,193,"31a7e680c4d54101afe4c8d52d246913",4,"","","31a7e680c4d54101afe4c8d52d246913",0,0
2,"CHUYÊN GIA PHÂN TÍCH","NGƯỜI","CHUYÊN GIA PHÂN TÍCH is a financial market expert with in-depth knowledge of the market and financial data. They specialize in selecting stocks with the highest growth potential for weekly trading.","""5a23cb91ee6aebebc216620b08be0d41,a7afffd39fb1e0380ea66d364f749532""","",2,194,"351abba16e5c448994c6daf48121b14d",2,"","","351abba16e5c448994c6daf48121b14d",0,0
2,"SẢN PHẨM DATA24","SẢN PHẨM","Sản phẩm Data24 là sản phẩm cung cấp dữ liệu và thông tin thị trường","5a23cb91ee6aebebc216620b08be0d41","",3,195,"50ea7d3b69614bcdbfbff7ddbfbf3d34",3,"","","50ea7d3b69614bcdbfbff7ddbfbf3d34",0,0
2,"NHÂN VIÊN CHĂM SÓC TÀI KHOẢN","NGƯỜI","Nhân viên chăm sóc tài khoản là người hướng dẫn và hỗ trợ khách hàng sử dụng sản phẩm","5a23cb91ee6aebebc216620b08be0d41","",1,196,"004f40a5aeca48a1879db728eb12bcba",1,"","","004f40a5aeca48a1879db728eb12bcba",0,0
2,"OPEN24","DỊCH VỤ","""OPEN24 is a service provided by MBS that offers market information and data. It is an online account opening service for individual customers who wish to open accounts at MBS. OPEN24 is also an application that allows account opening and selection of MBS Online service packages. Additionally, it serves as a platform for investors who have not yet opened accounts at MBS. Customers can access OPEN24 through the MBS website at http://open24.mbs.com.vn/Presentation/Welcome.aspx.""","""01a44471658f608d573d20b284b08638,0e6d1961c112676304a1c82938f647f0,2a4dfba4750588906f2098f45d6ef795,5a23cb91ee6aebebc216620b08be0d41,e799020bd4ed9106a95fb5715fef0d57""","",5,197,"4465efb7f6ed4dedad72a658184addd2",5,"","","4465efb7f6ed4dedad72a658184addd2",0,0
2,"HỒ SƠ","TÀI LIỆU","""Hồ sơ HỌ SƠ cần cung cấp bao gồm giấy đăng ký giao dịch trái phiếu, giấy tờ pháp lý và là tập hợp các tài liệu cần thiết để chứng minh thông tin cá nhân hoặc doanh nghiệp. Hồ sơ là tài liệu cần in và mang tới các Điểm giao dịch trực tuyến hoặc Chi nhánh/Phòng giao dịch của MBS để được kích hoạt tài khoản.""","""77440a6dc67b414b93e032c60ac86fca,9a19753353f40064a6811288ab2c7556,e799020bd4ed9106a95fb5715fef0d57""","",4,198,"b0dd60e11dad4ff782623acf039b3948",4,"","","b0dd60e11dad4ff782623acf039b3948",0,0
2,"STOCK24","DỊCH VỤ","""Stock24 là dịch vụ cho phép giao dịch chứng khoán, giao dịch tiền, quản lý tài khoản trực tuyến""","e799020bd4ed9106a95fb5715fef0d57","90",1,199,"db8c43fa4df947b09e5754d3b1393ead",1,"","","db8c43fa4df947b09e5754d3b1393ead",0,0
2,"HƯỞNG","DỊCH VỤ","Hưởng dịch vụ chăm sóc khách hàng chuyên nghiệp","6b7d7bef02fe471453e86ff1551c6a7a","",1,200,"5dabc4cd05da425cb194a04482bf0c29",1,"","","5dabc4cd05da425cb194a04482bf0c29",0,0
2,"MẬT KHẨU CONTACT24","THÔNG TIN","Mật khẩu Contact24 tự động","21e832b2ab519ad1e3a8ac46ab4842fe","90",1,201,"9d08f285a7be4c79b8f359c51d51db37",1,"","","9d08f285a7be4c79b8f359c51d51db37",0,0
2,"NHÂN VIÊN","NGƯỜI","""NHÂN VIÊN are individuals who work at MBS, specializing in placing orders and providing account information for stock market investments. They play a crucial role in assisting clients with making informed decisions and achieving their financial goals.""","""1cd97c98e1c0d5f114e9004dbdea93ea,21e832b2ab519ad1e3a8ac46ab4842fe""","89",1,202,"adffed660d154b519c1817e514e83096",1,"","","adffed660d154b519c1817e514e83096",0,0
2,"YÊU CẦU HỖ TRỢ","YÊU CẦU","""Yêu cầu hỗ trợ: lấy lại mật khẩu Contact24 tự động, hỗ trợ S24, hỗ trợ thông tin khác""","21e832b2ab519ad1e3a8ac46ab4842fe","90",1,203,"b7e9c9ef572c445a9574ca571e41fb96",1,"","","b7e9c9ef572c445a9574ca571e41fb96",0,0
2,"KÊNH NHẬN THÔNG TIN","CÔNG CỤ","Kênh nhận thông tin đa dạng: Khách hàng có thể nhận thông tin tra cứu tự động bằng hình thức nghe lời thoại hoặc nhận qua tin nhắn SMS","21e832b2ab519ad1e3a8ac46ab4842fe","90",1,204,"dcb9f281cd6248c699e0ebb285a42a5e",1,"","","dcb9f281cd6248c699e0ebb285a42a5e",0,0
2,"TRUNG T","NGƯỜI","Trung T là người liên hệ để biết thêm chi tiết)(relationship","21e832b2ab519ad1e3a8ac46ab4842fe","90",1,205,"072cdee531b74513984f49d99a8d64a0",1,"","","072cdee531b74513984f49d99a8d64a0",0,0
2,"TIN NHẮN SMS","PHƯƠNG TIỆN LIÊN LẠC","Tin nhắn SMS là phương tiện liên lạc thông qua việc gửi và nhận tin nhắn ngắn trên điện thoại di động","be4aea5c3851b39e2ff5c367900daa90","",2,206,"5ae335d9210a45fda3f92a9a028d6d9b",2,"","","5ae335d9210a45fda3f92a9a028d6d9b",0,0
2,"TÀI KHOẢN ỦY QUYỀN","DỊCH VỤ TÀI CHÍNH","Tài khoản ủy quyền là tài khoản được người khác ủy quyền để quản lý và thực hiện các giao dịch tài chính","be4aea5c3851b39e2ff5c367900daa90","",0,207,"5ac60a941a5b4934bdc43d2f87de601c",0,"","","5ac60a941a5b4934bdc43d2f87de601c",0,0
2,"TRUNG TÂM CHĂM SÓC KHÁCH HÀNG MBS","TỔ CHỨC","Trung tâm Chăm sóc Khách hàng MBS là tổ chức chịu trách nhiệm chăm sóc và hỗ trợ khách hàng của MBS","be4aea5c3851b39e2ff5c367900daa90","",5,208,"d405c3154d0e48ce96fad4c28fe20590",5,"","","d405c3154d0e48ce96fad4c28fe20590",0,0
2,"HỆ THỐNG TỔNG ĐÀI","HỆ THỐNG","Hệ thống Tổng đài là một hệ thống điện thoại tự động để phục vụ việc gọi điện thoại đến một số điện thoại cố định hoặc di động","be4aea5c3851b39e2ff5c367900daa90","",1,209,"7923d8521c744bd9aab131c1aea91ffd",1,"","","7923d8521c744bd9aab131c1aea91ffd",0,0
2,"HOTLINE","PHƯƠNG TIỆN LIÊN LẠC","Hotline là một số điện thoại mà người dùng có thể gọi để được hỗ trợ hoặc tư vấn","be4aea5c3851b39e2ff5c367900daa90","",1,210,"5bd156c87ec44e19ae6f8f62e6e50b9d",1,"","","5bd156c87ec44e19ae6f8f62e6e50b9d",0,0
2,"EMAIL","PHƯƠNG TIỆN LIÊN LẠC","""EMAIL is a service that allows users to send and receive electronic mail over the internet. It serves as a form of electronic communication for individuals and businesses, providing a means to stay connected and informed. Additionally, email is utilized as a tool to notify customers of transaction outcomes, keeping them updated on their financial dealings.""","""839b9207b75bf3ace550391324a33388,9a19753353f40064a6811288ab2c7556,be4aea5c3851b39e2ff5c367900daa90,f18e64cf0b56da58916cf12abceef1dd""","90",3,211,"c1a146d7fb16429ea6d0aa2a55ee597f",3,"","","c1a146d7fb16429ea6d0aa2a55ee597f",0,0
2,"FACEBOOK","MẠNG XÃ HỘI","Facebook là một mạng xã hội trực tuyến cho phép người dùng kết nối và chia sẻ thông tin","be4aea5c3851b39e2ff5c367900daa90","",1,212,"ede9350632084da5b0b577ff799ab14b",1,"","","ede9350632084da5b0b577ff799ab14b",0,0
2,"WEBSITE","TRANG WEB","The entity WEBSITE is an online platform that serves as a source of information and services for users. It can be accessed at the following link: https://mbs.com.vn/. The website provides users with valuable information related to stock market investments and aims to assist them in making informed decisions to achieve their financial goals.","""016f43c5ba92b8259d4a288f96a46817,be4aea5c3851b39e2ff5c367900daa90,e1eb7906abef0df477bcdf943f251619""","",3,213,"ed559fb4ebde45518849ec803b350fa3",3,"","","ed559fb4ebde45518849ec803b350fa3",0,0
2,"SMS24","DỊCH VỤ GIAO DỊCH","SMS24 là dịch vụ cung cấp thông tin giao dịch qua tin nhắn SMS của MBS","be4aea5c3851b39e2ff5c367900daa90","",1,214,"f422035f8b78417f98e4d116971cf9f3",1,"","","f422035f8b78417f98e4d116971cf9f3",0,0
2,"SMS","PHƯƠNG TIỆN LIÊN LẠC","SMS is a mobile messaging service used for sending short messages through mobile phones. It is also a means of communication used to provide information on stock market transactions.","""839b9207b75bf3ace550391324a33388,9a19753353f40064a6811288ab2c7556,fe67ca15be08a6b00a245e63131b8a03""","90",2,215,"c79d686eba044c5586c706cdc096817d",2,"","","c79d686eba044c5586c706cdc096817d",0,0
2,"NỀN TẢNG GIAO DỊCH","DỊCH VỤ","Nền tảng giao dịch là dịch vụ cung cấp quản lý tài sản cá nhân trực tuyến","fe67ca15be08a6b00a245e63131b8a03","83",1,216,"0f70db1e598d463fbbcdd1e288bd9490",1,"","","0f70db1e598d463fbbcdd1e288bd9490",0,0
2,"BẢNG GIÁ GIAO DỊCH","CÔNG CỤ GIAO DỊCH","Bảng giá giao dịch Cơ sở & Phái sinh dành cho nhà đầu tư chuyên nghiệp với công cụ lọc cổ phiếu mạnh nhất thị trường","""6aebc820a4158d720b76fe99d4786e12,fe67ca15be08a6b00a245e63131b8a03""","83",1,217,"b35c3d1a7daa4924b6bdb58bc69c354d",1,"","","b35c3d1a7daa4924b6bdb58bc69c354d",0,0
2,"QUẢN LÝ TÀI SẢN CÁ NHÂN","HOẠT ĐỘNG QUẢN LÝ","Quản lý tài sản cá nhân trực tuyến là hoạt động quản lý tài sản cá nhân thông qua các công cụ trực tuyến","6aebc820a4158d720b76fe99d4786e12","",0,218,"a97e2ecd870944cfbe71c79bc0fcc752",0,"","","a97e2ecd870944cfbe71c79bc0fcc752",0,0
2,"NỀN TẢNG PLUS24","NỀN TẢNG GIAO DỊCH","Nền tảng Plus24 là nền tảng giao dịch trực tuyến cho nhà đầu tư chuyên nghiệp","6aebc820a4158d720b76fe99d4786e12","83",1,219,"3e1b063bbfa9423d84e50311296d2f3c",1,"","","3e1b063bbfa9423d84e50311296d2f3c",0,0
2,"GIAO DỊCH ĐA TÀI SẢN","HOẠT ĐỘNG GIAO DỊCH","""Giao dịch đa tài sản (cổ phiếu và các sản phẩm tối ưu tiền nhàn rỗi như trái phiếu, hợp tác kinh doanh) hoàn toàn online trên S24 của MBS""","6aebc820a4158d720b76fe99d4786e12","",1,220,"9a8ce816ee954bdabd01ea2081538009",1,"","","9a8ce816ee954bdabd01ea2081538009",0,0
2,"GIAO DỊCH CHỨNG KHOÁN","HOẠT ĐỘNG GIAO DỊCH","""GIAO DỊCH CHỨNG KHOÁN is a service that allows for stock market and derivative trading on mobile devices. It involves buying and selling securities, options, and futures on the stock market.""","""6aebc820a4158d720b76fe99d4786e12,839b9207b75bf3ace550391324a33388""","",1,221,"09f18f81442d4d6d93a90f0fac683f9b",1,"","","09f18f81442d4d6d93a90f0fac683f9b",0,0
