"id","human_readable_id","covariate_type","type","description","subject_id","subject_type","object_id","object_type","status","start_date","end_date","source_text","text_unit_id","document_ids","n_tokens"
"975839b6-ef63-44ae-95bd-7c04db8f3ac1","252","claim","","","","","","","","","","","508ac5faa042c00b4881fdb044ec22a1",['d1d8f00369755e0157bedf841fd57ee7'],300
"734bd817-0a0f-4cde-ae24-575476162665","253","claim","LEGAL COMPLIANCE","""Quy định BVDLCN sẽ được ưu tiên áp dụng trong trường hợp có bất kỳ xung đột hoặc mâu thuẫn nào với các thỏa thuận, điều khoản và điều kiện trong các hợp đồng, thoả thuận, văn bản, tài liệu chi phối mối quan hệ giữa Khách hàng với MBS, cho dù các hợp đồng, thoả thuận, văn bản, tài liệu đó được ký kết trước, vào ngày hoặc sau ngày Khách hàng chấp thuận Quy định BVDLCN này""","QUY ĐỊNH BVDLCN","","KHÁCH HÀNG","","TRUE","NONE","NONE","""Quy định BVDLCN sẽ được ưu tiên áp dụng trong trường hợp có bất kỳ xung đột hoặc mâu thuẫn nào với các thỏa thuận, điều khoản và điều kiện trong các hợp đồng, thoả thuận, văn bản, tài liệu chi phối mối quan hệ giữa Khách hàng với MBS, cho dù các hợp đồng, thoả thuận, văn bản, tài liệu đó được ký kết trước, vào ngày hoặc sau ngày Khách hàng chấp thuận Quy định BVDLCN này""","2d8598614a3b2a6df74b101ab9d9f3db",['d1d8f00369755e0157bedf841fd57ee7'],300
"0bc0f480-39b3-4adc-8e96-8a861798ab2e","254","claim","DATA PROCESSING","""Quy định BVDLCN này không thay thế, chấm dứt hoặc thay đổi mà sẽ đồng thời là các quyền, nghĩa vụ mà MBS và Khách hàng đang có ở bất kỳ văn bản nào""","QUY ĐỊNH BVDLCN","","MBS","","TRUE","NONE","NONE","""Tất cả các quyền và nghĩa vụ của MBS và Khách hàng tại Quy định BVDLCN này sẽ không thay thế, chấm dứt hoặc thay đổi mà sẽ đồng thời là các quyền, nghĩa vụ mà MBS và Khách hàng đang có ở bất kỳ văn bản nào và không một điều khoản nào trong Quy định BVDLCN này hàm ý hạn chế hoặc xóa bỏ bất kỳ quyền, nghĩa vụ nào trong số các quyền, nghĩa vụ của các bên đã được xác lập.""","20e0df85ac24e24c4e87ae59c728636a",['d1d8f00369755e0157bedf841fd57ee7'],300
"c85d892e-3269-4bf7-998c-f4002c59f7a7","255","claim","DATA PROCESSING","""MBS có thể cung cấp các sản phẩm, dịch vụ, tính năng, tiện ích cho Khách hàng và/hoặc xử lý các""","MBS","","NONE","","TRUE","NONE","NONE","""Để MBS có thể cung cấp các sản phẩm, dịch vụ, tính năng, tiện ích cho Khách hàng và/hoặc xử lý các""","20e0df85ac24e24c4e87ae59c728636a",['d1d8f00369755e0157bedf841fd57ee7'],300
"f396a3f0-d2ea-4996-8846-a15ace62eb74","256","claim","DATA COLLECTION","""MBS may need to collect personal data, including basic personal data and sensitive personal data related to customers and related individuals of customers in order to provide products, services, features, and utilities for customers and/or process customer requests""","MBS","","NONE","","TRUE","NONE","NONE","""MBS may need to collect personal data, including basic personal data and sensitive personal data related to customers and related individuals of customers.""","9ec3183997e9b53cecc3d69523d6c509",['d1d8f00369755e0157bedf841fd57ee7'],300
"80eee135-3f9f-450d-986d-59520054244b","257","claim","DATA COLLECTION","""MBS can collect personal data of customers directly or indirectly when customers request products/services, interact, communicate, access, use MBS channels, platforms, applications, and from various sources as listed below, including but not limited to: Directly from customers: MBS collects information during direct contact, work, service provision, direct meetings with customers, and information provided by customers.""","MBS","","NONE","","TRUE","NONE","NONE","""MBS (và các bên xử lý dữ liệu cá nhân do MBS sử dụng – nếu có) có thể thu thập trực tiếp hoặc gián tiếp những Dữ liệu cá nhân của Khách hàng khi Khách hàng yêu cầu và/hoặc trong quá trình MBS cung cấp bất kỳ sản phẩm, dịch vụ nào cho Khách hàng và/hoặc trong quá trình Khách hàng tương tác, giao tiếp, truy cập, sử dụng các kênh, nền tảng, ứng dụng của MBS và từ một hoặc một số các nguồn như được liệt kê dưới đây, bao gồm nhưng không giới hạn: Trực tiếp từ Khách hàng: MBS thu thập trong quá trình tiếp xúc, làm việc, cung cấp dịch vụ, gặp mặt trực tiếp Khách hàng và được Khách hàng cung cấp thông tin.""","5a8cea5cfd5efda0dd2fbcb18978cfd4",['d1d8f00369755e0157bedf841fd57ee7'],300
"c9767328-7e73-4300-929a-a76dcb4a615f","258","claim","","","","","","","","","","","ca5a65939fc04c9d28026d5c955aa877",['d1d8f00369755e0157bedf841fd57ee7'],300
"6501b9a3-9f4b-4882-9409-b154fe957ccf","259","claim","DATA COLLECTION","MBS can collect personal data of customers when customers download or use MBS's mobile application.","MBS","","NONE","","TRUE","NONE","NONE","Từ ứng dụng di động: MBS có thể thu thập Dữ liệu cá nhân của Khách hàng khi Khách hàng tải xuống hoặc sử dụng ứng dụng dành cho thiết bị di động của MBS.","aec0495f6dbc3f5896ec07ec7ebe251e",['d1d8f00369755e0157bedf841fd57ee7'],300
"a1d70ce0-2c7f-4585-82c0-49114b92c938","260","claim","DATA COLLECTION","""MBS can collect personal data of customers when customers and MBS contact each other, such as through email, video calls, phone calls, electronic communication, or any other means (including but not limited to surveys, investigations conducted or obtained by MBS).""","MBS","","NONE","","TRUE","NONE","NONE","""Từ các trao đổi, liên lạc với Khách hàng: MBS có thể thu thập Dữ liệu cá nhân của Khách hàng khi Khách hàng và MBS liên hệ với nhau, như qua email, gọi video call, gọi qua tổng đài, liên lạc điện tử hoặc bất kỳ phương tiện nào khác (bao gồm và không giới hạn cả các cuộc khảo sát, điều tra mà MBS tiến hành hoặc có được).""","aec0495f6dbc3f5896ec07ec7ebe251e",['d1d8f00369755e0157bedf841fd57ee7'],300
"acaec485-7ced-4044-981d-0596caea7e63","261","claim","","","","","","","","","","","ff5db536458a8abf6a70a74408c4dfec",['d1d8f00369755e0157bedf841fd57ee7'],300
"2243535f-cb26-40f5-9434-cdda13be4898","262","claim","DATA COLLECTION","MBS will manage and use customer's personal data according to this BVDLCN regulation at all times","ORGANIZATION","","MBS","","TRUE","NONE","NONE","""MBS có thể thu thập Dữ liệu cá nhân của Khách hàng và các bên liên quan được ghi tự động từ kết nối của Khách hàng đến MBS như cookie, thẻ pixel, plug-in, trình tự kết nối mạng xã hội của bên thứ ba hoặc bất kỳ công nghệ nào có khả năng theo dõi, thu nhận Dữ liệu cá nhân trên các thiết bị hoặc trang tin điện tử đó (facebook, youtube, tiktok, instagram…).""","2bd9d64dccdbf2ad7cb29afe2ccc3479",['d1d8f00369755e0157bedf841fd57ee7'],300
"768235d0-7283-4c1c-a594-638ac7ec2208","263","claim","DATA COLLECTION","""MBS may collect customer's personal data and related parties automatically recorded from customer's connection to MBS such as cookies, pixel tags, third-party social network connection plugins, or any technology capable of tracking, collecting personal data on those devices or web pages (facebook, youtube, tiktok, instagram…).""","NONE","","NONE","","SUSPECTED","NONE","NONE","""MBS có thể thu thập Dữ liệu cá nhân của Khách hàng và các bên liên quan được ghi tự động từ kết nối của Khách hàng đến MBS như cookie, thẻ pixel, plug-in, trình tự kết nối mạng xã hội của bên thứ ba hoặc bất kỳ công nghệ nào có khả năng theo dõi, thu nhận Dữ liệu cá nhân trên các thiết bị hoặc trang tin điện tử đó (facebook, youtube, tiktok, instagram…).""","2bd9d64dccdbf2ad7cb29afe2ccc3479",['d1d8f00369755e0157bedf841fd57ee7'],300
"3c721e65-0c43-493a-9495-dc0c203e94ad","264","claim","DATA SHARING","MBS có thể tiếp nhận Dữ liệu cá nhân của Khách hàng từ các cơ quan quản lý như Ủy ban chứng khoán Nhà nước","ỦY BAN CHỨNG KHOÁN NHÀ NƯỚC","","MBS","","TRUE","NONE","NONE","""Từ Cơ quan nhà nước có thẩm quyền: MBS có thể tiếp nhận Dữ liệu cá nhân của Khách hàng từ các cơ quan quản lý như Ủy ban chứng khoán Nhà nước, Trung tâm lưu ký chứng khoán Việt Nam/Tổng công ty lưu ký và bù trừ chứng khoán Việt Nam, các Sở giao dịch chứng khoán hoặc các cơ quan có thẩm quyền khác tại Việt Nam.""","efa0f2467e6242170a2d90a14385554e",['d1d8f00369755e0157bedf841fd57ee7'],300
"203c9453-908b-4349-9742-b59806309cb7","265","claim","DATA SHARING","MBS có thể tiếp nhận Dữ liệu cá nhân của Khách hàng từ các cơ quan quản lý như Tổng công ty lưu ký và bù trừ chứng khoán Việt Nam","TỔNG CÔNG TY LƯU KÝ VÀ BÙ TRỪ CHỨNG KHOÁN VIỆT NAM","","MBS","","TRUE","NONE","NONE","""Từ Cơ quan nhà nước có thẩm quyền: MBS có thể tiếp nhận Dữ liệu cá nhân của Khách hàng từ các cơ quan quản lý như Ủy ban chứng khoán Nhà nước, Trung tâm lưu ký chứng khoán Việt Nam/Tổng công ty lưu ký và bù trừ chứng khoán Việt Nam, các Sở giao dịch chứng khoán hoặc các cơ quan có thẩm quyền khác tại Việt Nam.""","efa0f2467e6242170a2d90a14385554e",['d1d8f00369755e0157bedf841fd57ee7'],300
"0ed4d1ad-bdd9-44d3-bcb6-0410158e75cc","266","claim","DATA SHARING","MBS có thể tiếp nhận Dữ liệu cá nhân của Khách hàng từ các cơ quan quản lý như Sở giao dịch chứng khoán","SỞ GIAO DỊCH CHỨNG KHOÁN","","MBS","","TRUE","NONE","NONE","""Từ Cơ quan nhà nước có thẩm quyền: MBS có thể tiếp nhận Dữ liệu cá nhân của Khách hàng từ các cơ quan quản lý như Ủy ban chứng khoán Nhà nước, Trung tâm lưu ký chứng khoán Việt Nam/Tổng công ty lưu ký và bù trừ chứng khoán Việt Nam, các Sở giao dịch chứng khoán hoặc các cơ quan có thẩm quyền khác tại Việt Nam.""","efa0f2467e6242170a2d90a14385554e",['d1d8f00369755e0157bedf841fd57ee7'],300
"c3246cdd-c737-4ef6-a1dd-759b44289cf4","267","claim","DATA SHARING","""MBS có thể tiếp nhận Dữ liệu cá nhân của Khách hàng từ các cơ quan quản lý như Ủy ban chứng khoán Nhà nước, Trung tâm lưu ký chứng khoán Việt Nam/Tổng công ty lưu ký và bù trừ chứng khoán Việt Nam, các Sở giao dịch chứng khoán hoặc các cơ quan có thẩm quyền khác tại Việt Nam""","MBS","","NONE","","TRUE","NONE","NONE","""Từ Cơ quan nhà nước có thẩm quyền: MBS có thể tiếp nhận Dữ liệu cá nhân của Khách hàng từ các cơ quan quản lý như Ủy ban chứng khoán Nhà nước, Trung tâm lưu ký chứng khoán Việt Nam/Tổng công ty lưu ký và bù trừ chứng khoán Việt Nam, các Sở giao dịch chứng khoán hoặc các cơ quan có thẩm quyền khác tại Việt Nam.""","efa0f2467e6242170a2d90a14385554e",['d1d8f00369755e0157bedf841fd57ee7'],300
"dc5165c0-6672-4a8c-b857-29f6b7abc312","268","claim","DATA PROCESSING","""MBS may receive Personal Data from Customers from public sources such as phone directories, advertising information/flyers, publicly available information on the internet...""","MBS","","NONE","","TRUE","NONE","NONE","""MBS may receive Personal Data from Customers from public sources such as phone directories, advertising information/flyers, publicly available information on the internet...""","4afd356aec4d6f5d391159dd033f2e2b",['d1d8f00369755e0157bedf841fd57ee7'],300
"8f9e3c95-1191-4e2c-888e-826d5491b9f4","269","claim","DATA PROCESSING","""MBS may receive Personal Data from Customers from public sources such as phone directories, advertising information/flyers, publicly available information on the internet...""","KHÁCH HÀNG","","NONE","","TRUE","NONE","NONE","""MBS may receive Personal Data from Customers from public sources such as phone directories, advertising information/flyers, publicly available information on the internet...""","4afd356aec4d6f5d391159dd033f2e2b",['d1d8f00369755e0157bedf841fd57ee7'],300
"7870094c-6b6a-4159-a997-7ededda90131","270","claim","DATA PROCESSING","""MBS (và các bên được phép xử lý Dữ liệu cá nhân cho MBS) có thể sử dụng, xử lý Dữ liệu cá nhân cho một hoặc nhiều mục đích hướng tới việc nâng cao chất lượng phục vụ nhu cầu, lợi ích của Khách hàng (sau đây gọi chung là “Mục đích”), bao gồm: Nhận biết, xác minh danh tính, tính chính xác, đầy đủ của các thông tin được Khách hàng cung cấp; xác định hoặc xác thực danh tính của Khách hàng và thực hiện quy trình xác thực khách hàng; xác định và đánh giá rủi ro""","ORGANIZATION","","NONE","","TRUE","NONE","NONE","""MBS (và các bên được phép xử lý Dữ liệu cá nhân cho MBS) có thể sử dụng, xử lý Dữ liệu cá nhân cho một hoặc nhiều mục đích hướng tới việc nâng cao chất lượng phục vụ nhu cầu, lợi ích của Khách hàng (sau đây gọi chung là “Mục đích”), bao gồm: Nhận biết, xác minh danh tính, tính chính xác, đầy đủ của các thông tin được Khách hàng cung cấp; xác định hoặc xác thực danh tính của Khách hàng và thực hiện quy trình xác thực khách hàng; xác định và đánh giá rủi ro""","8fbade2505b0850c4038ba4b0b013b29",['d1d8f00369755e0157bedf841fd57ee7'],300
"1ab3476b-9311-4102-a22f-b689322f443f","271","claim","DATA PROCESSING","""MBS (và các bên được phép xử lý Dữ liệu cá nhân cho MBS) có thể sử dụng, xử lý Dữ liệu cá nhân cho một hoặc nhiều mục đích hướng tới việc nâng cao chất lượng phục vụ nhu cầu, lợi ích của Khách hàng (sau đây gọi chung là “Mục đích”), bao gồm: Nhận biết, xác minh danh tính, tính chính xác, đầy đủ của các thông tin được Khách hàng cung cấp; xác định hoặc xác thực danh tính của Khách hàng và thực hiện quy trình xác thực khách hàng; xác định và đánh giá rủi ro""","PERSON","","NONE","","TRUE","NONE","NONE","""MBS (và các bên được phép xử lý Dữ liệu cá nhân cho MBS) có thể sử dụng, xử lý Dữ liệu cá nhân cho một hoặc nhiều mục đích hướng tới việc nâng cao chất lượng phục vụ nhu cầu, lợi ích của Khách hàng (sau đây gọi chung là “Mục đích”), bao gồm: Nhận biết, xác minh danh tính, tính chính xác, đầy đủ của các thông tin được Khách hàng cung cấp; xác định hoặc xác thực danh tính của Khách hàng và thực hiện quy trình xác thực khách hàng; xác định và đánh giá rủi ro""","8fbade2505b0850c4038ba4b0b013b29",['d1d8f00369755e0157bedf841fd57ee7'],300
"18337e8b-d700-4e81-8fd9-a98aaab2c768","272","claim","DATA PROCESSING","""MBS (và các bên được phép xử lý Dữ liệu cá nhân cho MBS) có thể sử dụng, xử lý Dữ liệu cá nhân cho một hoặc nhiều mục đích hướng tới việc nâng cao chất lượng phục vụ nhu cầu, lợi ích của Khách hàng (sau đây gọi chung là “Mục đích”), bao gồm: Nhận biết, xác minh danh tính, tính chính xác, đầy đủ của các thông tin được Khách hàng cung cấp; xác định hoặc xác thực danh tính của Khách hàng và thực hiện quy trình xác thực khách hàng; xác định và đánh giá rủi ro""","GEO","","NONE","","TRUE","NONE","NONE","""MBS (và các bên được phép xử lý Dữ liệu cá nhân cho MBS) có thể sử dụng, xử lý Dữ liệu cá nhân cho một hoặc nhiều mục đích hướng tới việc nâng cao chất lượng phục vụ nhu cầu, lợi ích của Khách hàng (sau đây gọi chung là “Mục đích”), bao gồm: Nhận biết, xác minh danh tính, tính chính xác, đầy đủ của các thông tin được Khách hàng cung cấp; xác định hoặc xác thực danh tính của Khách hàng và thực hiện quy trình xác thực khách hàng; xác định và đánh giá rủi ro""","8fbade2505b0850c4038ba4b0b013b29",['d1d8f00369755e0157bedf841fd57ee7'],300
"096ddf7d-90fa-4f2c-b07e-6da311566eca","273","claim","DATA PROCESSING","""MBS (và các bên được phép xử lý Dữ liệu cá nhân cho MBS) có thể sử dụng, xử lý Dữ liệu cá nhân cho một hoặc nhiều mục đích hướng tới việc nâng cao chất lượng phục vụ nhu cầu, lợi ích của Khách hàng (sau đây gọi chung là “Mục đích”), bao gồm: Nhận biết, xác minh danh tính, tính chính xác, đầy đủ của các thông tin được Khách hàng cung cấp; xác định hoặc xác thực danh tính của Khách hàng và thực hiện quy trình xác thực khách hàng; xác định và đánh giá rủi ro""","EVENT","","NONE","","TRUE","NONE","NONE","""MBS (và các bên được phép xử lý Dữ liệu cá nhân cho MBS) có thể sử dụng, xử lý Dữ liệu cá nhân cho một hoặc nhiều mục đích hướng tới việc nâng cao chất lượng phục vụ nhu cầu, lợi ích của Khách hàng (sau đây gọi chung là “Mục đích”), bao gồm: Nhận biết, xác minh danh tính, tính chính xác, đầy đủ của các thông tin được Khách hàng cung cấp; xác định hoặc xác thực danh tính của Khách hàng và thực hiện quy trình xác thực khách hàng; xác định và đánh giá rủi ro""","8fbade2505b0850c4038ba4b0b013b29",['d1d8f00369755e0157bedf841fd57ee7'],300
"8201b006-36ed-4c0f-b96f-b0c20b721443","274","claim","","","","","","","","","","","2ca4dd87df7a7297bd3a223b08f539bd",['d1d8f00369755e0157bedf841fd57ee7'],300
"5090ceb4-a82e-4e40-a255-0592c03c6ac3","275","claim","","","","","","","","","","","542e71d7d8d24c707e8aa684ca847c38",['d1d8f00369755e0157bedf841fd57ee7'],300
"ea103e6f-ace7-4e3b-a8a4-0d2a6ffa5538","276","claim","DATA SHARING","""MBS shares information on its channels, platforms, and applications, including content of electronic news pages, applications, and information about customer assets, finances, transactions, contracts, and any customization options customers may choose, as well as reminders of customer rights and obligations related to entering into and performing contracts and transactions with MBS and its partners""","MBS","","NONE","","TRUE","NONE","NONE",""", dịch vụ, tiện ích được đối tác của MBS cung cấp hoặc uỷ thác, uỷ nhiệm, giao đại lý cho MBS cung cấp, thông tin trên các kênh, nền tảng, ứng dụng của MBS (như hiển thị nội dung của trang tin điện tử, ứng dụng, thông tin riêng rẽ và tích hợp về tài sản, tài chính, giao dịch, hợp đồng của Khách hàng, và/hoặc bất kỳ tuỳ chỉnh nào Khách hàng có thể lựa chọn, thông tin và nhắc thực hiện quyền, nghĩa vụ của Khách hàng liên quan đến việc giao kết và thực hiện các hợp đồng, giao dịch của Khách hàng với MBS và đối tác của MBS); và các mục đích nhằm hướng tới phục vụ nhu cầu thông tin cung cấp sản phẩm dịch vụ hiện tại và trong tương la""","6f664b027f5136242609cc38adf527b1",['d1d8f00369755e0157bedf841fd57ee7'],300
"e8de4acf-f973-4d49-af8b-09624c719114","277","claim","DATA SHARING","""MBS shares information on its channels, platforms, and applications, including content of electronic news pages, applications, and information about customer assets, finances, transactions, contracts, and any customization options customers may choose, as well as reminders of customer rights and obligations related to entering into and performing contracts and transactions with MBS and its partners""","NONE","","NONE","","TRUE","NONE","NONE",""", dịch vụ, tiện ích được đối tác của MBS cung cấp hoặc uỷ thác, uỷ nhiệm, giao đại lý cho MBS cung cấp, thông tin trên các kênh, nền tảng, ứng dụng của MBS (như hiển thị nội dung của trang tin điện tử, ứng dụng, thông tin riêng rẽ và tích hợp về tài sản, tài chính, giao dịch, hợp đồng của Khách hàng, và/hoặc bất kỳ tuỳ chỉnh nào Khách hàng có thể lựa chọn, thông tin và nhắc thực hiện quyền, nghĩa vụ của Khách hàng liên quan đến việc giao kết và thực hiện các hợp đồng, giao dịch của Khách hàng với MBS và đối tác của MBS); và các mục đích nhằm hướng tới phục vụ nhu cầu thông tin cung cấp sản phẩm dịch vụ hiện tại và trong tương la""","6f664b027f5136242609cc38adf527b1",['d1d8f00369755e0157bedf841fd57ee7'],300
"94fabf97-131f-42ea-b2f0-ac90aeb6d3fc","278","claim","","","","","","","","","","","008d65e4640a5208f1016c02bde466fa",['d1d8f00369755e0157bedf841fd57ee7'],300
"315c195b-a028-4adf-8e41-f3a470735303","279","claim","DATA ANALYSIS","""MBS conducts internal data analysis including financial analysis, behavior analysis, transaction trends, preferences, and analysis of other factors for the purpose of developing, improving, and upgrading MBS products, services, features, utilities, trading systems, and/or other operational purposes of MBS""","MBS","","NONE","","TRUE","NONE","NONE","""cáo, thống kê, phân tích dữ liệu nội bộ của MBS (bao gồm phân tích tài chính, phân tích hành vi, xu hướng giao dịch, sở thích và phân tích các yếu tố khác nhằm mục đích phát triển, cải thiện, nâng cấp các sản phẩm, dịch vụ, tính năng, tiện ích, hệ thống giao dịch của MBS và/hoặc các mục đích hoạt động khác của MBS)""","02d2277b6e803b3a6f72b3721eb23490",['d1d8f00369755e0157bedf841fd57ee7'],300
"22d3f495-d6aa-485c-8e00-46b592951c5e","280","claim","INFORMATION SECURITY","""MBS is responsible for checking, testing, installing, managing, upgrading, improving technical aspects, personnel in charge of security systems, protecting customer information""","MBS","","NONE","","TRUE","NONE","NONE","""Kiểm tra, kiểm thử, cài đặt, quản lý, nâng cấp, cải tiến kỹ thuật, nhân sự phụ trách hệ thống bảo mật, bảo vệ dữ liệu thông tin Khách hàng""","02d2277b6e803b3a6f72b3721eb23490",['d1d8f00369755e0157bedf841fd57ee7'],300
"d70148e8-4f3c-4fde-8800-69c355cdebc0","281","claim","MARKETING","""MBS promotes, introduces, provides information to customers about products, services, promotional programs, research, surveys, news, updates, events, contests""","MBS","","NONE","","TRUE","NONE","NONE","""Quảng bá, giới thiệu, thông tin đến Khách hàng về các sản phẩm, dịch vụ, chương trình khuyến mại, nghiên cứu, khảo sát, tin tức, thông tin cập nhật, các sự kiện, cuộc thi có thư�""","02d2277b6e803b3a6f72b3721eb23490",['d1d8f00369755e0157bedf841fd57ee7'],300
"451d600e-dd6f-46cd-af1c-22df34b8e870","282","claim","","","","","","","","","","","61fb908630d3c280e95911db487c62e4",['d1d8f00369755e0157bedf841fd57ee7'],300
"629db863-3e24-4d37-8e03-f9c4ba41e9be","283","claim","","","","","","","","","","","7e108a1f0876a82e34633eee74f96309",['d1d8f00369755e0157bedf841fd57ee7'],300
"dc261f14-5323-48a2-ba32-fc366d6006f5","284","claim","","","","","","","","","","","16e0ed7f7ab6b92d2c5616655df1ed00",['d1d8f00369755e0157bedf841fd57ee7'],300
"99ca9a21-df69-4173-822d-aa5291f5c13a","285","claim","FINANCIAL REPORTING","""MBS is required to prepare financial reports, activity reports, taxes, or other related reports according to legal regulations and the requirements of competent state authorities, international conventions, rules, agreements that MBS must comply with""","ORGANIZATION","","NONE","","TRUE","NONE","NONE","""Prepare financial reports, activity reports, taxes, or other related reports according to legal regulations and the requirements of competent state authorities, international conventions, rules, agreements""","1dc33c657628dd4ef956950e220b70da",['d1d8f00369755e0157bedf841fd57ee7'],300
"ff89475f-d071-433e-854c-6130f62bd40e","286","claim","MARKET RESEARCH","""MBS is required to conduct market research, surveys, measurements, and analysis of data related to any products, services, features, utilities provided by MBS (whether conducted by MBS or another third party with which MBS collaborates) that may be relevant to customers""","ORGANIZATION","","NONE","","TRUE","NONE","NONE","""Conduct market research, surveys, measurements, and analysis of data related to any products, services, features, utilities provided by MBS""","1dc33c657628dd4ef956950e220b70da",['d1d8f00369755e0157bedf841fd57ee7'],300
"c158f7af-cb64-494b-af5b-c524ffdc4e2b","287","claim","LEGAL COMPLIANCE","""MBS is required to protect its legitimate interests and comply with relevant legal regulations, including but not limited to collecting fees, fines""","ORGANIZATION","","NONE","","TRUE","NONE","NONE","""Protect its legitimate interests and comply with relevant legal regulations, including but not limited to collecting fees, fines""","1dc33c657628dd4ef956950e220b70da",['d1d8f00369755e0157bedf841fd57ee7'],300
"a91f97f5-907c-4b5a-a09c-15c7e1539273","288","claim","","","","","","","","","","","cbf4462f3611d64fd6ecf0ba54555a49",['d1d8f00369755e0157bedf841fd57ee7'],300
"d2df24d8-9017-484c-a248-aecb53ac3fe7","289","claim","","","","","","","","","","","2bef9f2520b250df2955e1148e863a15",['d1d8f00369755e0157bedf841fd57ee7'],300
"93900499-c731-4db4-8291-4fbd152edd2a","290","claim","","","","","","","","","","","7b3ffa4aa3640fab05df340f23773806",['d1d8f00369755e0157bedf841fd57ee7'],300
"09aef434-df84-49f0-bf7b-c2cb9ee419d5","291","claim","DATA PROCESSING","""MBS processes personal data for various purposes related to its operations, management, investment, and business activities that MBS deems appropriate at each time""","MBS","","NONE","","TRUE","NONE","NONE","""To serve other purposes related to the operations, management, administration, investment, and business of MBS that MBS deems appropriate at each time.""","1a7a2ff68d41451fd234f3b95d8f9438",['d1d8f00369755e0157bedf841fd57ee7'],300
"b5030748-690d-4b8f-96e5-ee6f533c28a4","292","claim","PERMISSION REQUEST","MBS will request permission from customers before using their personal data for purposes other than those stated in this Privacy Policy","KHÁCH HÀNG","","MBS","","TRUE","NONE","NONE","""According to any other method that MBS notifies customers, at the time of collecting customer personal data or before starting processing related or other requests or as permitted by current law.""","1a7a2ff68d41451fd234f3b95d8f9438",['d1d8f00369755e0157bedf841fd57ee7'],300
"dd6e3409-46e8-4d48-8f00-fece937a5fd5","293","claim","","","","","","","","","","","556b05eca1c1694a4f7ac7a9aeef4d13",['d1d8f00369755e0157bedf841fd57ee7'],300
"8573edb8-5b4b-469f-ae8b-de030e0da3ad","294","claim","DATA PRIVACY","MBS respects and protects personal data of children according to the principle of protecting their rights and v","MBS","","NONE","","TRUE","NONE","NONE","""Đối với việc sử dụng, xử lý Dữ liệu cá nhân liên quan đến Dữ liệu cá nhân của người bị tuyên bố mất tích/người đã chết, MBS sẽ phải được sự đồng ý của vợ, chồng hoặc con thành niên của người đó, trường hợp không có những người này thì phải được sự đồng ý của cha, mẹ của người bị tuyên bố mất tích, người đã chết, trừ trường hợp xử lý dữ liệu cá nhân không cần sự đồng ý của chủ thể dữ liệu theo quy định của pháp luật hiện hành.""","f6c425bdd3bdadaa7f7b65901b875aa6",['d1d8f00369755e0157bedf841fd57ee7'],300
"bf472946-a496-4077-b89a-8632383a852b","295","claim","PRIVACY POLICY","MBS tôn trọng và bảo vệ Dữ liệu cá nhân của trẻ em theo nguyên tắc bảo vệ các quyền và vì lợi ích tốt nhất của trẻ em","ĐỊA BÀN","","NONE","","TRUE","NONE","NONE","MBS tôn trọng và bảo vệ Dữ liệu cá nhân của trẻ em theo nguyên tắc bảo vệ các quyền và vì lợi ích tốt nhất của trẻ em.","2bac8cd2c646865c07a176576b25a409",['d1d8f00369755e0157bedf841fd57ee7'],300
"39cc545a-2ffb-41ce-96af-3da8f567a436","296","claim","PRIVACY POLICY","MBS tôn trọng và bảo vệ Dữ liệu cá nhân của trẻ em theo nguyên tắc bảo vệ các quyền và vì lợi ích tốt nhất của trẻ em","NGƯỜI","","NONE","","TRUE","NONE","NONE","MBS tôn trọng và bảo vệ Dữ liệu cá nhân của trẻ em theo nguyên tắc bảo vệ các quyền và vì lợi ích tốt nhất của trẻ em.","2bac8cd2c646865c07a176576b25a409",['d1d8f00369755e0157bedf841fd57ee7'],300
"ed0e345f-b059-477d-8826-74714124078d","297","claim","DATA PROTECTION","""MBS has been applying measures to protect personal data to prevent unauthorized collection of personal data from its systems and devices. MBS commits not to sell, exchange, rent, or illegally trade customers' personal information, except with the customer's consent. However, to carry out the purposes and activities of personal data processing in this Data Protection Regulation, customers agree that MBS may disclose their personal data.""","ORGANIZATION","","NONE","","TRUE","NONE","NONE","","bdac16159b60ffb7d6f9ffa4bc2f87d1",['d1d8f00369755e0157bedf841fd57ee7'],300
"d9c0352f-d093-42fc-b287-abfe00c0c8a6","298","claim","DATA PROTECTION","""MBS has been applying measures to protect personal data to prevent unauthorized collection of personal data from its systems and devices. MBS commits not to sell, exchange, rent, or illegally trade customers' personal information, except with the customer's consent. However, to carry out the purposes and activities of personal data processing in this Data Protection Regulation, customers agree that MBS may disclose their personal data.""","NONE","","NONE","","TRUE","NONE","NONE","","bdac16159b60ffb7d6f9ffa4bc2f87d1",['d1d8f00369755e0157bedf841fd57ee7'],300
